adid,location,addate,title,price,paymentoptions,description,fueltype,kilometers begin,kilometers end,color,transmission,bodytype,enginecapstart,enginecapend
196368737,Heliopolis,03-11-2023,نيسان صني 2022 - 4 آلاف كيلو,470000,Cash,نيسان صني 2022 4 آلاف كيلو الفئة الثانية  فابريكا بالكامل من الداخل والخارج بحالة الزيرو 01229747390المعاينة في مصر الجديدة,Benzine,0,9999,Gold,Automatic,Sedan,1600,
196369497,Shorouk City,03-18-2023,سكودا رابيد ٢٠١٨,480000,Cash,رابيد ٢٠١٨ تربو فابريكه بره وجوه ٨ ايرباج كل الكماليات اول يد رخصه تنتهى فى شهر ٩ حاله جيده جدا,Benzine,180000,199999,White,Automatic,Sedan,1000,1300
196369849,Madinaty,03-18-2023,2016-BMW 640i Grand coupe,1850000,Cash,فابريكة بالكامل ، ٦٢ الف كيلو صيانات توكيل - كاوتش جديد و رخصة سنة - ابيض فرش احمر - مرور النزهة,Benzine,60000,69999,White,Automatic,Sedan,3000,
196369730,Salam City,03-18-2023,مطلوب للبدل,360000,Exchange,عربيه نيسان صنى 2018 113000كصيانات توكيلفرش جلد المانى ،كاوتش جديد . فابريكا برا وجوه بدون دهان نهائى. عاوز ابدلها بهوندا سيفك .,Benzine,100000,119999,Gray,Automatic,Sedan,1400,1500
196355394,Hadayek Helwan,03-18-2023,01063370024 الرقم,170000,Cash,سياره فبريكه جوه وبره ماشيه ١٠٩الف كيلو رخصة سنه فيها توكيل واحد بأسمى بها بعض التكليح زى ما هو مبين فى الصور ارجو الاتصال برقم 01063370024,Benzine,100000,119999,Burgundy,Manual,,1600,
196372184,Heliopolis,03-18-2023,ix35 ٢٠١٦ فابريكة بالكامل,585000,Cash,موديل ٢٠١٦ فابريكة بالكامل الفئة الثانية اللون فضي بها خبطة بسيطة مردودة علي البارد في طرف الامامي للكابوت بدون رش نهائي,Benzine,100000,119999,Silver,Automatic,,1600,
196370008,Rehab City,03-18-2023,Mini Cooper 2017 fully loaded coupe,860000,Cash,فبريكا بره و جوه اعلي فئه لكشري صيانات توكيل مرور التجمع الخامس,Benzine,90000,99999,White,Automatic,Coupe,1400,1500
196267939,Nasr City,03-18-2023,كيا سبورتاج 2021 توب لاين بلس,980000,Cash,بسم الله توكلنا على اللهكيا سبورتاجموديل 2021توب لاين بلسعداد 26 ألف كمفبريكا بالكامل ماعدا بعض المرمات ف الجانب اليمينيوجد لدينا أنظمة تقسيط متعددة,Benzine,20000,29999,Blue- Navy Blue,Automatic,Hatchback,1600,
196371449,New Cairo - El Tagamoa,03-18-2023,MG RX5 2021 Luxury,750000,Cash,MG RX5 2021 Luxury فبريكا بالكامل كسر زيرو اعلي فئه عداد 85. . فرش شنطه  و ارضيه جلد . . . طاره هاند ميد. اصلي. . السياره فالضمان . . مع تامين GIG الشهاده الذهبيه . بحاله ممتازه جدا,Benzine,80000,89999,Red,Automatic,,1400,1500
196372475,Sheraton,03-18-2023,تيجو 7 برو كسر الزيرو بسعر مغري,725000,Cash,تيجو 7 برو أعلي فئه كسر الزيروموديل 2022 / عداد 30.000 كمصيانات توكيل / رخصه سنتين و نصفابريكا بالكامل عدا اكصدام امامي نضافهطبقه حمايه بالكامل تمنها 35 الف لسه فالضمانعازل حراري للزجاج بالكاملاستبن لم يستخدم منزلش الأرضالسعر قابل للتفاوض عند الجديه و سرعه التنفيذالمعاينه بشيراتون المطار مصر الجديده او مدينتي حسب التواجد. . 01111800073 عمرو,Benzine,20000,29999,White,Automatic,SUV,1400,1500
196372732,Downtown Cairo,03-18-2023,شيفورليه سبارك 2020,16890,Cash,امكانيه التقسيط ذوى الاحتياجات سعرها 16890 دولارالسعر يشمل الجواب والترخيص والجماركمتاحه في القاهرة للمعاينه للتواصل على 01124562931او01110555136او01148544456 او الرقم الارضي 0225787129الكماليات والرفاهية الخاصة بالسيارة:مقود كهربائي: هذا المقود افضل من المقود الهيدروليكي حيث انه يعمل بنظام التوجيه بموتور كهربائى صغير مثبت تحت عجلة القيادة فهو يوفر العديد من المزايا مثل: نعومة وسلاسة فى ركن السيارة. قدرة عالية ومرونة أثناء المناورة علي سرعات عالية. لا يحتاج إلى أي صيانة دورية منتظمة. بلوتوث: يمكنك من اقتران الهاتف بالسيارة للرد على المكالمات و تشغيل الوسائط في السيارة. اعدادات التحكم في الصوت من خلال عجلة القيادة: يمكنك التحكم في مستوي الصوت بالسيارة من خلال عجلة القيادة داخل السيارة مما يرفع مستويات الأمان أثناء القيادة حيث يمكنك القيام بخفض أو رفع الصوت بدون الانشغال عن الطريق. مدخل AUX: حيث يمكنك من خلال هذا المخرج توصيل الهواتف مشغلات الملفات الصوتية التي ليس بها بلوتوث بالسيارة والاستماع للملفات الصوتية بجودة عالية. مشغل اسطوانات CD: حيث يمكنك من خلال هذه الميزة الاستماع لملفات الصوت المختلفة والمخزنة على الاسطوانات المدمجة. مدخل USB: تحتوي السيارة على مدخل USB حيث يمكنك من خلاله توصيل الهاتف الخلوي لإعادة شحنه. أقفال آلية للأبواب: بعد السير بالسيارة يتم اغلاق جميع الابواب أوتوماتيكيا. 6 مكبرات الصوت: تمتلك السيارة 6 مكبرات للصوت لتوزيع الصوت بأفضل شكل ممكن داخل السيارة او في الخلف. نظام ملاحة: وهو نظام ملاحة عبر الأقمار الصناعية مصمم خصيصاً للسيارات، وتعمل أنظمة الملاحة داخل السيارة لمعرفة موقع السيارة، كما تسهل على السائق معرفة الطرق وكيفية السير للمكان المطلوب. عجلة القيادة كهربائية: عجلة القيادة كهربائية و مدمجة بـ شاشة الراديو الملونة المتواجدة بمنتصف التابلوه. زر مثبت سرعة: زر خاص على عجلة القيادة يمكنك من خلاله تثبيت سرعة السيارة مباشرة. زر تشغيل السيارة: يمكنك تشغيل السيارة بزر خاص بداخلها دون الحاجة للمفتاح الخاص بالسيارة. شاشة عرض المعلومات: السيارة بها شاشة مخصصة لعرض المعلومات المتعددة عن كل شئ في السيارة والتي تساعد السائق في معرفة جميع الأشياء عن السيارة. تحكم كهربائي بالمقاعد: تمتلك السيارة إمكانية  التحكم الكهربائي بالمقاعد عن طريق ازرار مجهزة للتحكم في المقاعد و تقديم المقعد أو تأخيره دون الحاجة للنظام القديم المزعج. تعديل ميل عجلة القيادة: يمكن للسائق التحكم في ميل وحركة عجلة القيادة على حسب طول قامة السائق. فتح السيارة عن بعد بواسطة ريموت السيارة. حساسات أمامية و خلفية: السيارة تتمتع بوجود حساسات تساعد في الاصطفاف مع وجود كاميرات في السيارة للاصطفاف. مسّاحات مطر اوتوماتيكية: السيارة بها مساحات مطر تعمل اوتوماتيكياً في حالة وجود ماء او امطار، دون الحاجه من السائق في التدخل لتشغيل المساحات. مماسك الأكواب. مرايا الباب إلكترونية. الكنسولة المركزية كبيرة و تتسع للمجلدات أو الأوراق الهامة. عداد المسافة. حامل أكواب أمامي. مشغل اسطوانات. التحكم فى المقعد أوتوماتك. تعديل ميل عجلة القيادة. زجاج كهربائى امامى و خلفى. مصابيح ضباب أمامية فقط. طي المرايات كهربائياً. مشغل CD، MP3، راديو. حساسات خلفية. عجلة القيادة من الجلد. حامل النظارات الشمسية فوق الرأس. جيوب خلفية. مقاعد خلفية قابلة للطى. مزيل ضباب خلفى. مكيف أوتوماتيك. مصابيح أمامية أوتوماتيكية. مساحات للمصابيح الأمامية. ضوء في الصندوق الخلفي. مصابيح أرضية. عادم مزدوج. عرض المعلومات المتعددة. جنوط من الخليط المعدني. دواسات رياضية. مصابيح انعطافات. مقاعد من الجلد.,Benzine,50000,59999,Gray,Automatic,Sedan,1400,1500
196269569,New Cairo - El Tagamoa,03-18-2023,BMW X5 new profile,2050000,Cash,car in perfect condition all maintenance done at agent ( global auto )  all in fabric except front bumper due to some minor scratches there is a full technical report for car condition from the dealership .,Benzine,90000,99999,Blue- Navy Blue,Automatic,4X4,3000,
196269645,New Cairo - El Tagamoa,03-18-2023,BMW X3 M40,2300000,Cash,it’s like brand new extended warranty till 2024  all in fabric full body protection,Benzine,70000,79999,Blue- Navy Blue,Automatic,4X4,3000,
196269463,Abasiya,03-18-2023,القطار الترددي جيبkk فبريكا مفتاح اسبير,469000,Cash,Jeep kkجيب  jeep kk الدينامو الأمريكية وحش الاسفلت ، فبريكا بالكامل رخصه سنتين ، زجاج فاميه مثبوت عالرخصه دفع رباعي و فتيس اضافي للغرز يعمل بكفاءة ، صيانات توكيل معتمدة ، طقم كاوتش اصلي ، عتب وجنوط وديفندر خلفي ، وطقم sound ، صالون بلادها الاصلي ، عداد بالميل ، عفشة جديدة ، المكنه والفتيش الله اكبر ، مكيفة جميع الكماليات كراسي ومرايات كهرباء ، قمة الثبات والتحكم ، لا تحتاج لاي مصاريف وكل حاجه بها تعمل بكفاءة وجوده عالية ، والصور متاخدة عالطبيعة,Benzine,140000,159999,Gray,Automatic,4X4,3000,
196361754,New Cairo - El Tagamoa,03-18-2023,مرسيدس GLC الشكل الجديد,3300000,Cash,استورد عربيتك بنفسكمع غندور اوتوزيرو جماركاستلام بعد 60 يومكلمنا لمزيد من التفاصيل011020059220106660057001281743024011209938880101872118801033211066010159980710109249211101092467222نستورد السيارات  الاوروبيه بنزين/هايبرد/كهربا الى مصر زيرو جمارك حسب الطلب. زورو موقعناwww. Ghandourauto. com نقوم باستخراج شهادة اليورو وان وتصدير السيارة من اوروبا مع مراعاة جميع اجراءات الشحن والتخليص والتأمين حتى تسليم السيارة من مكتبنا 279 ش. التسعين الجنوبي التجمع الخامس.,Benzine,0,9999,Black,Automatic,SUV,1800,2000
196361436,New Cairo - El Tagamoa,03-18-2023,لاند روفر ديفندر LAND ROVER DEFENDER,5000000,Cash,استورد عربيتك بنفسكمع غندور اوتوزيرو جماركاستلام بعد 60 يومكلمنا لمزيد من التفاصيل011020059220106660057001281743024011209938880101872118801033211066010159980710109249211101092467222نستورد السيارات  الاوروبيه بنزين/هايبرد/كهربا الى مصر زيرو جمارك حسب الطلب. زورو موقعناwww. Ghandourauto. com نقوم باستخراج شهادة اليورو وان وتصدير السيارة من اوروبا مع مراعاة جميع اجراءات الشحن والتخليص والتأمين حتى تسليم السيارة من مكتبنا 279 ش. التسعين الجنوبي التجمع الخامس.,Benzine,0,9999,Black,Automatic,4X4,3000,
