adid,location,addate,title,price,paymentoptions,description,fueltype,kilometers begin,kilometers end,color,transmission,bodytype,enginecapstart,enginecapend
193369821,New Cairo - El Tagamoa,03-11-2023,Mercedes Benz S350 ( Gomrok-جمرك ),250000,Cash,"السيارة جمرك لاصحاب الجنسيات الاخري او الاقامات الخارجية السيارة تستخدم ٦ شهور و تخزن ٦ شهور
السيارة جمرك",Benzine,90000,99999,Black,Automatic,Sedan,3000,
196354482,Maadi,03-11-2023,دبابه 2019 كامله فبريكا بالكامل تلاجه رفتراك,500000,Cash,2019 كامله فبريكا بالكامل تلاجه رفتراك بوحده ثيرمال ماستر تجميد موتور ياباني 01223703793,Diesel,200000,,White,Manual,Pickup,2200,2800
196352671,New Cairo - El Tagamoa,03-11-2023,Peugeot 508 GT-LINE 2019,750000,Cash,GT Line 2019 - Fully loaded - all fabric - stock apple car play & Android Auto - seat massage - seat heaters - auto low/high beam - full LED front and back - adaptive lights/beams - JBL speakers - sunroof - Quad zone AC - all maintenance done - keyless entry - ambient lights - New tires.,Benzine,100000,119999,Black,Automatic,Sedan,1600,
196354418,Heliopolis,03-11-2023,شيفروليه اوبترا كسر زيرو 2022,440000,Cash,"للبيع شيفروليه اوبترا موديل 22 من المالك مباشره كسر زيرو 1500 ك  
تم عمل صيانه الالف ك داخل الضمان",Benzine,0,9999,Blue- Navy Blue,Automatic,Sedan,1400,1500
196343568,Ataba,03-11-2023,سيراتو بصمه ٢٠١٢ توب لاين فابريكه بالكاااااامل برة وجوه بأسمى,275000,Cash,"سيراتو بصمه ٢٠١٢ توب لاين 
اعلا فئه 
فتحه سقف 
حساسات خلفيه طاره مالتي تكييف 
رخصه سنه بأسمى بدون توكيلات 
فرش جلد 
١٢٥ الف كيلوووو عداد",Benzine,100000,119999,Silver,Automatic,Sedan,1600,
196354972,Nasr City,03-11-2023,تقسيط جميع انواع السيارات مباشر فاريكه بالكامل,280000,Installments,اوبترا بحاله فوق الممتازه لاتحتاج اي مصروف فاريكه بالكامل. اربع فرد كاوتش حديديه حرفيا لاتحتاج اي مصروف صيانات توكيل ١٩٨ الف كم  كاش او تقسيط بجميع انواعه,Benzine,180000,199999,Red,Automatic,Sedan,1600,
196355874,Heliopolis,03-11-2023,Peugeut 2008 MY 2016,395000,Cash,عداد ١٢٩ الف قابل للزيادة فرش جلد اصلي اعلي فئة المالك الاول رخصة سنة المعاينة التجمع الخامس او مصر الجديدة - راشة حزام ونضافة و يوجد فيديو قبل الرش,Benzine,120000,139999,Gray,Automatic,SUV,1600,
196354958,Mokattam,03-11-2023,BMW فبريكه x3,1050000,Cash,السياره فابريكة بل كامل بدون اي دهانات,Benzine,120000,139999,White,Automatic,Hatchback,1800,2000
196356720,Nasr City,03-11-2023,MG 6 - 2020 confort,580000,Cash,"#MG6
2020
Comfort

‎فتحة سقف
Start engine 
‎فرش جلد 
‎كاميرا امامية و خلفية 
‎حساس مطر 
‎حساس اضاءة 
‎تكييف امامى و خلفى
‎حساسات امامية و خلفية 
‎زينون 
‎ليدات امامية و خلفية 
‎جنوط سبور ١٩ لونين 
‎تحكم بالطارة 
‎مثبت سرعة 
‎بلوتوث 
‎‏Apple car play 
‎‏Android auto 
‎مرايات ضم 
‎فامية جانبى و خلفى 
‎شاشة تاتش ١٠ انش 

‎٨٧٠٠٠ كم - فابريكة بالكامل بره و جوه",Benzine,80000,89999,Black,Automatic,Sedan,1600,
196348727,Mokattam,03-11-2023,Audi a3,1100000,Cash,"audi a3 
2020
اول يد من الزيرو 
رخصه لحد شهر ١٠
السياره فى الضمان من التوكيل",Benzine,70000,79999,White,Automatic,Sedan,1000,1300
196345209,Rehab City,03-11-2023,رنج روفر سبورت,1000000,Cash,"رنج روفر موديل 2012 سبورت سوبر تشارج 5000 سي سي عداد 200,000 كم راشة حزام نظافة مرور الجزيرة رخصة سنة . 
مطلوب مليون جنية لسرعة البيع",Benzine,200000,,Black,Automatic,SUV,,
196253864,Heliopolis,03-11-2023,opel astra 2019,480000,Exchange,"opel astra 2019 
all fabrika 
80,000 kM
صيانات توكيل بالكامل 
متاح البدل و التقسيط 
يوجد موديلات ٢٠١٩ و ٢٠٢٠ و ٢٠٢٣ 
و يوجد جميع انواع السيارات 
مكان المعاينه : معرض المسلمي
٢٣٥ شارع جسر السويس",Benzine,70000,79999,Silver,Automatic,Sedan,1400,1500
196356780,Obour City,03-11-2023,سيارة شيري انفي بحالة جيدة للبيع,175000,Cash,"السيارة بحالة جيدة جدا تعمل بالغاز الطبيعي سيستم حديث بنظام الحقن المتزامن
شاشة تاتش 7 بوصة لتشغيل اغاني وافلام ويمكن توصيلها بالموبايل لتعرض صورة الموبيل عليه
بطارية جديدة ماكملتش شهر بالضمان",Natural Gas,200000,,Silver,Manual,Sedan,1400,1500
196254191,Heliopolis,03-11-2023,MG 6 comfort 2021,630000,Cash,"MG 6 Comfort 
Model : 2021 
mileage: 57,000 KM 
رشه حزام نظافة بالتوكيل 
صيانات توكيل بالكامل
لا تحتاج لاي مصاريف نهائي 
متاح البدل و التقسيط
مكان المعاينه : 
٢٣٥ شارع جسر السويس - معرض المسلمي",Benzine,50000,59999,Silver,Automatic,,1400,1500
196303788,Abasiya,03-11-2023,اعلان بيع سياره,45000,Cash,لادا ٢١٠٧ رمادي موديل ٢٠٠٧ مرور م نصر فابريكه جوه جنوط اسبور ٢ كوتش أمامي جديد وبطاريه جديده,Benzine,10000,19999,Gray,Manual,Sedan,1600,
196358377,Abasiya,03-11-2023,"تويوتا كورولا 2019 -عداد 30,929 km",698625,Exchange,"متاح للبيع عن طريق الاستبدال فقط ( السعر شامل وثيقه تأمين لمده سنه )
تويوتا كورولا موديل 2019
السيارة فابريكا ماعدا اكصدامين وعتب يمين
الفئة الثانيه
يمكن الاستبدال بسيارات تويوتا فقط اي موديل",Benzine,30000,39999,Silver,Automatic,Sedan,1600,
196342427,Madinaty,03-11-2023,مرسيدس c180 وكيل موديل ٢٠٢٠ حاله نادره,1950000,Cash,سياره فابريكه بلكامل  بدون نقطه بويا حاله نادره جدا  صيانات توكيل بى الفواتير سياره لقطه و المعاينه  خير دليل,Benzine,50000,59999,Black,Automatic,Sedan,1600,
196358524,New Cairo - El Tagamoa,03-11-2023,Qashqai ‘2021’ 7000KM اعلا فئه,1000000,Cash,"2021 Nissan Qashqai 
White X Black 
7000 KM
top line",Benzine,0,9999,White,Automatic,4X4,1000,1300
196358723,Nasr City,03-11-2023,شيفرولية كابتيفا ٢٠٢٠ - ٧ راكب,820000,Cash,"#شيفرولية_كابتيفا
2020
Premium 7 seats 

فتحة سقف
Start engine 
فرش جلد 
كاميرا خلفية 
كراسى كهربا
حساس مطر 
حساس اضاءة 
تكييف امامى و خلفى
حساسات امامية و خلفية 
زينون 
ليدات امامية و خلفية 
جنوط سبور ١٨ لونين 
تحكم بالطارة 
مثبت سرعة 
بلوتوث 
‏Apple car play 
‏Android auto 
مرايات ضم 
فامية جانبى و خلفى 
شاشة تاتش ١٠ انش 

٢٢٠٠٠ كم صيانات توكيل - فابريكة بالكامل بره و جوه 

و للمزيد من التفاصيل حول السيارات المتاحة و نظام احسب قسطك ،  تواصل معنا عاللينك ده :

‏  Https://autozainegypt. go. studio   

او الاتصال تليفونياً  :  01000768703  /  01000246018  /  01000982360  /  01000217864  /  01098811117 

‏‎متاح تقسيط بدون حظر بيع ، بدون اجراءات ، بدون استعلام بدون تأمين* 
‏‎‏‎لو معاك فيزا مشتريات البنك الاهلى او CIB او بنك القاهرة او بنك مصر او بنك المشرق
‏‎‏‎تقدر تقسط العربية المستعملة  اللى نفسك فيها حتى ١٢ شهر بفايدة تبدأ من ٧٪؜ حتى ١٢٪؜
‏‎‏‎#تطبق_الشروط_والأحكام

‏‎و متاح التقسيط بمقدم يبدأ من ٣٠٪؜ واطول فترة سداد ٨ سنوات فايدة تبدأ من 12٪؜ حتى 18٪؜ بتأمين او بدون 

‏‎تطبق الشروط و الأحكام 

يسعدنا تشريفكم فى / 
٤٣ حافظ بدوى متفرع من آخر الطيران  - محكمة الحى السابع بجوار مدرسة الالسن - مدينة نصر  معرض سيارات ""أوتو زين أيجيبت""",Benzine,20000,29999,Black,Automatic,SUV,1400,1500
196358939,Abasiya,03-11-2023,"تويوتا كورولا 2020 - عداد  43,323 km",708975,Exchange,"متاح للبيع عن طريق الاستبدال فقط ( السعر شامل وثيقه تأمين لمده سنه ) 
تويوتا كورولا موديل 2020
السيارة فابريكا ماعدا اكصدام خلفي فقط 
الفئة الثانيه
يمكن الاستبدال بسيارات تويوتا فقط اي موديل",Benzine,40000,49999,Silver,Automatic,Sedan,1600,
196274784,Nasr City,03-11-2023,Mercedes S500 amg long wheelbase 2019,2000000,Installments,"Drive Your Own Dreams now at New star automotive 
Here is the Mercedes S500

Cash & credit 
20% down payment with ur ID

For more info:
01144091000
01144042000
01144035000
01000094257

Or visit us at:
18 Hafez Ramadan. st Nasr City",Benzine,30000,39999,,Automatic,,,
196359212,Madinaty,03-11-2023,ix 35 plus Hyuandai,700000,,"فابريكة بالكامل بانوراما و ليد لايت كاوتش جديد صيانات غبور ابو رواش 
رخصة سارية مدة سنة",Benzine,100000,119999,,Automatic,,1600,
196359077,Shubra,03-11-2023,بى واي دي 2011حاله ممتازه,125000,Cash,السياره بحاله ممتازه لا تحتاج إلى مصروفات فبريكا دواخل بالكامل رشه خارجى نظافة بها كاوتش جديد بطارية جديده رخصه ساريه تكييف يعمل بكفاءة سمكره ودوكو لسه معموله,Hybrid,140000,159999,White,Manual,Sedan,1400,1500
196359581,New Cairo - El Tagamoa,03-11-2023,granland 2022 topline like new,1100000,Cash,"اوبل جراند لاند اعلي فئه للبيع عداد٢٥ الف
السعر قابل للتفاوض البسيط",Benzine,20000,29999,Gray,Automatic,SUV,1600,
196359892,Heliopolis,03-11-2023,سيارة هيونداي توسان hyundai tucson 2019,980000,Cash,توب لاين بصمه مفتاح دواره عداد ٥٦الف كيلو رخصه ٣سنوات دهان شركة بره بالكامل استبن لا يستخدم ٠١٠٩٧٢٧٨٨٤٤,Benzine,50000,59999,Gold,Automatic,Hatchback,1600,
196359778,Abasiya,03-11-2023,"تويوتا كورولا 2019 - عداد  96,339 km",621000,Exchange,"متاح للبيع عن طريق الاستبدال فقط ( السعر شامل وثيقه تأمين لمده سنه ) 
تويوتا كورولا موديل 2019
السيارة فابريكا بالكامل
الفئة الاولي
يمكن الاستبدال بسيارات تويوتا فقط اي موديل",Benzine,90000,99999,Red,Automatic,Sedan,1600,
196359644,Obour City,03-11-2023,بي ام ١١٦ موديل ٢٠١٠,360000,Cash,"بي ام 116 موديل 2010 اوتوماتيك 
رخصه سنه مرور العبور بي اسمي 
رشه علي الحم معدا السقف
المعاينة مدينة العبور",Benzine,200000,,Gray,Automatic,Hatchback,1600,
196351787,Heliopolis,03-11-2023,حاله نادره بحاله المصنع تماما,950000,Cash,"كراسى كهربا 
كراسى جلد طبيعى 
بلوتوث 
طاره مالتى فنكشن 
فرامل abs ebd 
ايرباجز
جنوط 
مثبت سرعه 
سبورت مود 
تكييف تاتش داول زوون",Benzine,60000,69999,Black,Automatic,Sedan,1600,
196344565,Nasr City,03-11-2023,الفا روميو جوليا موديل 2021,1150000,Cash,"alfa romeo giulia model 2021
فبريكا ماشية 25 الف كيلومتر
2000 cc ٤ سلندر
مرور التجمع رخصه ساريه
المعاينه في مدينه نصر",Benzine,20000,29999,Red,Automatic,Sedan,1800,2000
